,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
36,5,3,1,,5,5,5,,5,4,3,,4,4,2,,1,3,3,,,2,5,
37,2,5,2,,1,4,2,,3,3,4,,5,2,5,,2,3,2,,5,3,5,
38,5,3,1,,3,3,5,,3,3,1,,1,2,3,,1,2,5,,3,3,3,
39,1,3,1,,2,3,4,,5,2,5,,4,3,3,,5,5,5,,4,4,3,
40,1,2,1,,3,3,1,,3,3,5,,3,3,2,,5,3,5,,5,4,5,
41,1,4,3,,3,3,5,,4,3,4,,3,2,3,,1,2,2,,3,5,2,
42,5,5,5,,2,5,5,,3,3,1,,5,4,3,,2,4,2,,1,3,4,
43,3,5,5,,3,4,4,,5,3,4,,5,2,5,,3,3,3,,5,3,4,
44,5,3,5,,3,3,2,,1,3,3,,2,3,3,,5,1,4,,3,3,2,
45,3,1,2,,3,4,5,,3,2,4,,5,3,4,,1,2,4,,1,3,4,
46,5,5,5,,3,3,2,,4,3,2,,3,3,4,,3,4,3,,5,3,4,
47,2,3,2,,3,3,2,,2,2,3,,5,4,1,,1,2,4,,2,2,2,
48,2,4,3,,5,3,2,,3,5,5,,4,5,1,,2,4,4,,5,5,2,
49,2,3,2,,2,2,2,,3,5,4,,3,5,2,,2,2,5,,3,3,2,
50,1,2,1,,1,3,3,,2,3,2,,5,5,3,,3,1,3,,3,3,5,
51,4,2,2,,3,5,1,,5,3,5,,1,2,3,,4,4,5,,5,3,3,
52,3,4,4,,4,2,2,,3,5,4,,3,4,4,,5,5,4,,4,3,2,
53,2,3,5,,4,3,4,,4,3,5,,3,5,2,,3,4,3,,4,3,5,
54,4,4,1,,4,3,4,,2,1,1,,2,4,3,,4,1,2,,1,2,5,
55,2,5,2,,1,2,1,,2,3,3,,2,2,5,,1,4,5,,5,5,3,
56,2,3,5,,3,2,3,,4,3,4,,1,2,3,,2,3,3,,2,3,2,
57,1,4,3,,3,3,2,,5,3,3,,2,3,4,,3,3,2,,2,3,4,
58,5,5,2,,4,5,3,,5,2,5,,2,3,2,,1,5,3,,4,5,1,
59,3,2,5,,1,5,3,,3,4,3,,5,5,4,,2,3,4,,3,3,3,
60,3,4,5,,2,3,4,,3,4,2,,3,1,1,,2,3,1,,1,1,3,
61,5,5,2,,2,2,1,,2,3,5,,3,4,4,,3,4,3,,1,2,1,
62,5,3,1,,5,4,5,,3,5,2,,5,2,3,,3,4,3,,3,3,5,
63,1,2,1,,4,2,2,,3,4,4,,4,5,4,,2,4,2,,3,3,3,
64,4,1,1,,4,4,2,,3,5,1,,4,5,4,,3,3,2,,1,3,4,
65,2,3,5,,3,3,2,,5,3,5,,2,1,2,,2,2,5,,3,3,4,
66,5,4,1,,4,5,2,,5,5,2,,2,3,4,,5,2,2,,1,5,5,
67,1,4,3,,5,4,2,,1,5,2,,5,4,5,,1,3,5,,5,5,2,
68,1,3,1,,2,3,5,,5,3,3,,3,2,1,,5,3,3,,2,3,2,
69,1,3,5,,4,3,4,,3,3,4,,1,4,1,,5,4,4,,3,3,1,
70,5,3,1,,5,2,4,,2,2,2,,5,3,1,,2,4,4,,3,3,5,
71,2,3,4,,2,5,5,,2,2,3,,4,2,3,,3,3,4,,4,2,2,
72,3,3,5,,2,3,5,,4,5,5,,1,3,4,,3,4,2,,4,4,2,
73,2,3,3,,2,4,5,,2,2,2,,1,2,5,,3,1,5,,4,4,4,
74,5,1,3,,2,4,2,,3,5,2,,1,1,4,,3,2,3,,1,5,3,
75,2,3,3,,1,2,4,,1,4,3,,5,1,2,,1,4,5,,3,1,4,
76,3,3,4,,4,1,5,,3,4,4,,1,4,3,,5,5,5,,4,2,2,
77,5,3,2,,3,4,3,,3,3,2,,1,3,2,,1,4,5,,4,3,4,
78,3,2,3,,3,4,4,,2,3,3,,4,3,2,,3,3,2,,5,5,5,
79,2,5,4,,1,3,4,,1,4,4,,3,3,2,,4,3,3,,2,2,1,
80,3,3,4,,3,2,4,,3,4,2,,5,3,3,,5,2,2,,2,3,2,
81,5,4,2,,2,5,3,,3,1,1,,3,3,3,,3,2,5,,1,4,3,
82,3,5,1,,3,4,4,,5,3,5,,3,4,3,,4,2,5,,4,4,4,
83,3,3,5,,3,3,4,,3,3,5,,5,2,3,,3,2,2,,2,2,4,
84,3,4,1,,3,1,3,,4,3,2,,5,3,2,,3,3,2,,2,2,2,
85,2,3,4,,2,3,5,,1,3,2,,5,3,2,,1,2,1,,1,5,5,
86,1,3,3,,3,3,3,,3,5,2,,3,3,2,,3,3,3,,2,5,3,
87,1,4,3,,5,1,2,,4,3,2,,3,5,4,,2,2,3,,2,4,4,
88,5,2,2,,5,3,4,,3,4,4,,3,4,5,,2,3,1,,3,3,3,
89,2,1,2,,5,2,3,,3,3,5,,2,5,4,,2,5,2,,3,2,3,
90,4,3,1,,2,2,2,,1,3,2,,5,3,2,,3,3,3,,3,3,2,
91,2,,1,,2,,3,,3,,3,,2,,5,,4,,5,,3,,2,
92,4,,2,,3,,2,,3,,2,,5,,3,,1,,2,,5,,3,
93,3,,1,,3,,5,,3,,4,,2,,2,,3,,1,,2,,4,
94,3,,3,,4,,3,,3,,2,,1,,5,,2,,4,,3,,2,
95,5,,4,,4,,4,,4,,3,,3,,4,,3,,5,,5,,4,
96,3,,2,,4,,3,,5,,4,,3,,5,,5,,2,,3,,2,
97,1,,4,,4,,3,,2,,4,,2,,1,,4,,3,,2,,3,
98,2,,5,,2,,3,,5,,3,,3,,3,,3,,1,,4,,3,
99,2,,3,,4,,3,,4,,3,,2,,2,,3,,5,,3,,5,
100,4,,5,,3,,1,,4,,2,,3,,5,,3,,4,,2,,3,
101,,,5,,,,3,,,,3,,,,3,,,,1,,,,4,
102,,,4,,,,3,,,,3,,,,5,,,,1,,,,4,
103,,,3,,,,3,,,,4,,,,5,,,,2,,,,2,
104,,,3,,,,3,,,,5,,,,3,,,,2,,,,3,
105,,,2,,,,5,,,,2,,,,2,,,,4,,,,5,
106,,,3,,,,3,,,,2,,,,4,,,,3,,,,1,
107,,,2,,,,5,,,,2,,,,3,,,,4,,,,5,
108,,,3,,,,2,,,,3,,,,5,,,,2,,,,3,
109,,,2,,,,3,,,,3,,,,4,,,,4,,,,4,
110,,,3,,,,3,,,,3,,,,4,,,,5,,,,3,
111,,,2,,,,4,,,,4,,,,3,,,,2,,,,4,
112,,,5,,,,3,,,,5,,,,1,,,,5,,,,1,
113,,,4,,,,3,,,,3,,,,4,,,,5,,,,3,
114,,,5,,,,5,,,,5,,,,4,,,,2,,,,5,
115,,,3,,,,2,,,,3,,,,4,,,,5,,,,2,
116,,,2,,,,2,,,,3,,,,2,,,,5,,,,3,
117,,,3,,,,4,,,,5,,,,3,,,,4,,,,3,
118,,,2,,,,4,,,,3,,,,5,,,,3,,,,5,
119,,,2,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,2,,,,4,,,,3,,,,5,,,,2,,,,2,
121,,,4,,,,2,,,,2,,,,3,,,,3,,,,3,
122,,,3,,,,2,,,,3,,,,3,,,,5,,,,3,
123,,,3,,,,3,,,,2,,,,3,,,,3,,,,1,
124,,,2,,,,3,,,,4,,,,2,,,,3,,,,3,
125,,,5,,,,4,,,,3,,,,2,,,,4,,,,5,
126,,,3,,,,3,,,,2,,,,3,,,,3,,,,3,
127,,,3,,,,5,,,,4,,,,4,,,,4,,,,4,
128,,,3,,,,3,,,,3,,,,4,,,,3,,,,2,
129,,,5,,,,4,,,,3,,,,4,,,,2,,,,5,
130,,,4,,,,3,,,,5,,,,4,,,,4,,,,4,
131,,,4,,,,3,,,,3,,,,4,,,,2,,,,1,
132,,,5,,,,4,,,,3,,,,5,,,,2,,,,5,
133,,,5,,,,2,,,,4,,,,4,,,,2,,,,3,
134,,,3,,,,3,,,,5,,,,2,,,,5,,,,3,
135,,,5,,,,1,,,,4,,,,1,,,,2,,,,2,
136,,,2,,,,3,,,,4,,,,1,,,,2,,,,5,
137,,,4,,,,5,,,,4,,,,4,,,,5,,,,3,
138,,,2,,,,4,,,,5,,,,4,,,,5,,,,5,
139,,,2,,,,2,,,,2,,,,3,,,,2,,,,2,
140,,,3,,,,5,,,,1,,,,3,,,,3,,,,1,
