,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
20,5,1,5,4,2,2,2,4,2,2,3,2,4,3,4,5,3,2,5,1,5,5,1,1
21,5,5,2,,3,5,3,,3,3,5,,1,2,4,,2,3,2,,5,5,5,
22,5,5,3,,1,2,2,,2,5,4,,3,3,2,,5,3,2,,2,4,1,
23,2,5,5,,3,4,4,,2,3,5,,1,5,2,,5,4,3,,4,2,5,
24,3,2,2,,5,2,5,,2,5,5,,5,3,1,,4,3,5,,4,5,4,
25,5,3,3,,4,4,1,,2,3,5,,4,3,2,,5,3,5,,3,5,5,
26,2,3,4,,4,3,2,,4,3,2,,3,5,5,,4,2,3,,1,4,2,
27,1,2,2,,2,5,1,,2,3,1,,5,3,4,,3,5,5,,4,2,1,
28,3,2,4,,2,5,5,,3,5,5,,1,3,4,,2,5,5,,5,4,1,
29,5,5,3,,5,5,4,,5,4,4,,4,5,2,,3,3,3,,3,3,5,
30,3,1,4,,4,3,5,,2,5,4,,3,2,5,,4,2,3,,5,3,4,
31,1,5,5,,5,4,5,,2,3,5,,4,2,3,,5,4,4,,2,2,2,
32,3,4,5,,1,3,1,,4,3,5,,4,4,4,,4,3,5,,5,2,3,
33,2,5,5,,5,1,2,,5,1,2,,4,1,2,,1,5,5,,5,1,1,
34,4,3,5,,5,2,5,,5,2,3,,1,4,2,,1,3,5,,5,2,2,
35,4,1,5,,4,5,5,,5,2,4,,3,2,5,,5,2,2,,5,2,4,
36,4,5,2,,5,5,4,,4,4,5,,4,4,4,,5,2,5,,3,4,2,
37,5,5,2,,3,3,2,,3,5,1,,1,2,4,,2,2,2,,1,5,2,
38,2,5,2,,3,2,5,,3,5,1,,3,2,5,,4,4,5,,3,2,3,
39,5,5,4,,2,5,5,,2,5,4,,4,5,5,,4,5,5,,5,5,5,
40,1,2,2,,2,2,1,,3,3,4,,5,5,2,,4,2,5,,5,5,4,
41,1,3,3,,3,5,5,,3,5,2,,2,2,4,,5,2,4,,2,4,2,
42,4,4,4,,2,5,5,,2,5,1,,1,5,5,,3,5,2,,2,2,5,
43,1,5,5,,5,2,2,,3,1,4,,5,2,3,,2,3,3,,1,5,1,
44,5,4,5,,3,5,5,,3,1,2,,4,4,2,,5,2,2,,2,1,2,
45,1,5,5,,3,2,2,,3,2,5,,5,5,1,,1,2,5,,4,5,4,
46,5,2,4,,3,2,2,,2,2,5,,4,4,2,,3,3,3,,2,1,4,
47,2,2,3,,5,3,2,,2,2,5,,4,4,4,,4,2,3,,4,2,5,
48,2,4,4,,5,4,2,,3,2,5,,4,5,5,,2,5,4,,2,5,5,
49,2,5,2,,2,1,1,,5,2,3,,5,5,2,,2,2,5,,3,3,3,
50,1,2,2,,3,3,3,,2,2,2,,5,4,2,,3,1,3,,2,2,1,
51,4,2,2,,5,4,5,,4,4,4,,5,5,5,,5,5,5,,5,1,5,
52,3,4,5,,4,4,2,,5,3,2,,3,2,5,,5,4,5,,3,1,5,
53,2,2,4,,3,5,5,,4,2,5,,3,2,2,,5,2,3,,3,5,2,
54,4,5,5,,4,2,3,,2,4,5,,2,5,3,,4,2,5,,3,2,5,
55,2,2,1,,1,2,1,,2,2,4,,2,2,5,,1,3,5,,2,5,3,
56,2,2,2,,1,5,3,,4,4,4,,2,2,3,,2,2,4,,2,2,2,
57,1,4,4,,2,2,3,,5,5,1,,2,2,4,,2,2,2,,2,2,5,
58,5,5,2,,2,5,5,,4,5,5,,2,3,3,,1,2,4,,3,4,1,
59,3,3,5,,1,3,2,,2,5,3,,5,2,2,,4,2,5,,3,4,4,
60,2,2,3,,2,2,4,,2,5,5,,2,1,4,,2,5,4,,5,5,3,
61,2,2,4,,2,4,1,,2,5,5,,3,4,2,,1,3,4,,1,2,5,
62,5,5,1,,5,2,4,,3,5,2,,2,2,5,,5,2,2,,2,2,5,
63,2,3,2,,4,5,2,,2,1,5,,4,1,4,,2,2,2,,5,1,4,
64,3,2,1,,4,4,5,,4,2,2,,1,4,1,,5,5,5,,1,3,4,
65,2,4,2,,4,5,2,,4,4,1,,4,1,4,,1,1,5,,2,5,3,
66,5,5,1,,5,5,2,,4,5,1,,2,2,4,,5,2,5,,3,1,2,
67,5,3,3,,4,5,5,,3,5,5,,4,2,5,,1,5,3,,5,3,2,
68,1,5,1,,3,5,5,,1,3,3,,2,5,1,,3,5,1,,2,1,3,
69,3,5,5,,4,5,4,,2,2,3,,1,5,5,,5,2,3,,5,5,1,
70,2,2,3,,2,2,4,,4,2,5,,5,1,4,,5,2,2,,2,2,5,
71,2,5,1,,2,5,5,,5,2,4,,4,2,4,,3,3,3,,4,2,2,
72,2,1,4,,2,3,4,,5,5,4,,5,2,5,,3,5,2,,4,5,2,
73,4,2,2,,5,5,5,,5,5,2,,5,5,2,,3,4,5,,5,3,4,
74,1,1,3,,2,2,2,,5,5,2,,1,2,3,,4,2,4,,1,5,3,
75,4,3,2,,5,2,5,,5,5,5,,5,1,5,,1,1,2,,2,4,4,
76,2,2,2,,3,1,4,,3,4,3,,2,4,3,,4,1,3,,4,2,2,
77,4,5,2,,5,2,3,,3,5,3,,1,2,2,,1,4,5,,5,4,5,
78,2,4,3,,4,4,4,,1,2,5,,3,2,2,,2,1,3,,4,4,4,
79,5,5,2,,1,2,3,,1,2,4,,5,3,4,,4,3,2,,2,4,1,
80,5,4,3,,5,2,5,,2,5,2,,3,2,3,,5,2,2,,2,3,2,
81,2,5,2,,2,4,3,,5,3,3,,5,1,3,,2,2,5,,4,2,5,
82,2,5,1,,4,4,4,,2,3,1,,5,4,5,,2,3,3,,5,2,4,
83,1,4,3,,2,3,4,,3,2,3,,3,2,5,,1,3,2,,2,1,4,
84,2,5,1,,3,1,2,,4,2,5,,3,5,3,,4,3,5,,2,5,2,
85,2,3,4,,4,2,5,,2,3,2,,5,3,5,,1,3,4,,2,3,5,
86,3,3,3,,2,5,2,,3,5,4,,5,2,2,,2,2,2,,2,2,2,
87,1,4,5,,3,1,2,,2,3,2,,3,5,2,,3,2,3,,4,5,2,
88,4,2,1,,4,5,5,,2,2,4,,3,1,4,,1,1,4,,2,4,5,
89,4,5,2,,2,2,2,,5,2,5,,2,5,2,,2,4,4,,5,4,2,
90,4,3,1,,3,2,5,,1,3,2,,3,5,5,,5,5,5,,3,4,2,
91,2,,4,,4,,4,,5,,3,,1,,5,,4,,5,,1,,2,
92,4,,2,,5,,4,,2,,2,,2,,4,,2,,5,,4,,1,
93,2,,3,,5,,2,,3,,3,,4,,2,,2,,4,,5,,4,
94,2,,3,,3,,3,,4,,5,,1,,4,,2,,3,,2,,2,
95,3,,4,,5,,2,,5,,3,,3,,5,,3,,5,,5,,3,
96,1,,2,,4,,3,,3,,4,,4,,5,,1,,2,,3,,5,
97,2,,5,,3,,3,,4,,2,,5,,5,,1,,3,,5,,1,
98,4,,5,,5,,1,,5,,4,,2,,2,,5,,3,,1,,2,
99,2,,3,,5,,5,,5,,3,,2,,1,,5,,5,,3,,5,
100,4,,5,,5,,1,,4,,4,,3,,4,,2,,5,,2,,5,
101,,,2,,,,3,,,,4,,,,3,,,,4,,,,2,
102,,,5,,,,5,,,,1,,,,5,,,,4,,,,4,
103,,,5,,,,3,,,,5,,,,5,,,,2,,,,2,
104,,,5,,,,5,,,,2,,,,2,,,,4,,,,2,
105,,,5,,,,4,,,,1,,,,3,,,,3,,,,4,
106,,,2,,,,1,,,,2,,,,4,,,,2,,,,1,
107,,,3,,,,2,,,,2,,,,2,,,,5,,,,1,
108,,,5,,,,5,,,,2,,,,2,,,,2,,,,1,
109,,,4,,,,2,,,,5,,,,1,,,,4,,,,5,
110,,,4,,,,3,,,,2,,,,3,,,,2,,,,2,
111,,,5,,,,4,,,,2,,,,2,,,,2,,,,4,
112,,,2,,,,2,,,,5,,,,1,,,,1,,,,4,
113,,,2,,,,2,,,,1,,,,4,,,,2,,,,3,
114,,,5,,,,5,,,,2,,,,2,,,,2,,,,2,
115,,,2,,,,4,,,,2,,,,2,,,,4,,,,2,
116,,,1,,,,2,,,,3,,,,2,,,,2,,,,2,
117,,,2,,,,1,,,,3,,,,2,,,,2,,,,5,
118,,,4,,,,2,,,,2,,,,5,,,,2,,,,1,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,2,,,,4,,,,2,,,,2,,,,3,,,,5,
121,,,4,,,,2,,,,1,,,,2,,,,2,,,,2,
122,,,2,,,,3,,,,2,,,,2,,,,4,,,,2,
123,,,3,,,,1,,,,2,,,,3,,,,4,,,,1,
124,,,2,,,,2,,,,2,,,,2,,,,5,,,,2,
125,,,5,,,,2,,,,2,,,,5,,,,5,,,,5,
126,,,2,,,,3,,,,5,,,,3,,,,3,,,,3,
127,,,2,,,,5,,,,5,,,,2,,,,1,,,,5,
128,,,2,,,,2,,,,3,,,,5,,,,2,,,,3,
129,,,5,,,,4,,,,1,,,,4,,,,2,,,,4,
130,,,4,,,,2,,,,5,,,,3,,,,4,,,,4,
131,,,4,,,,3,,,,3,,,,4,,,,5,,,,1,
132,,,2,,,,5,,,,2,,,,4,,,,5,,,,5,
133,,,2,,,,2,,,,2,,,,1,,,,5,,,,2,
134,,,5,,,,3,,,,5,,,,2,,,,5,,,,4,
135,,,4,,,,5,,,,4,,,,2,,,,2,,,,5,
136,,,5,,,,3,,,,5,,,,2,,,,2,,,,4,
137,,,2,,,,5,,,,2,,,,2,,,,1,,,,2,
138,,,4,,,,2,,,,3,,,,5,,,,2,,,,3,
139,,,5,,,,2,,,,4,,,,2,,,,2,,,,5,
140,,,2,,,,5,,,,2,,,,5,,,,2,,,,1,
