,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
34,5,3,5,,2,5,4,,5,4,3,,1,1,2,,1,2,4,,1,3,3,
35,3,2,2,,2,2,1,,5,3,4,,1,2,2,,3,4,3,,5,3,5,
36,4,3,2,,5,4,4,,4,5,5,,2,4,4,,5,3,3,,2,4,2,
37,5,4,2,,3,4,2,,3,5,5,,3,1,4,,2,2,2,,1,2,3,
38,2,2,1,,1,2,4,,3,4,1,,1,5,2,,1,2,3,,3,3,2,
39,4,3,4,,4,5,3,,4,4,5,,4,5,4,,4,5,4,,2,5,1,
40,1,2,1,,5,5,1,,3,1,2,,1,2,3,,4,2,5,,5,2,5,
41,1,1,3,,3,3,5,,4,5,2,,5,5,4,,5,2,4,,3,4,5,
42,4,4,3,,4,5,5,,2,5,1,,1,5,3,,3,2,4,,2,2,5,
43,1,5,5,,3,4,4,,1,1,1,,5,4,5,,5,3,5,,3,5,1,
44,3,4,2,,3,1,3,,3,3,3,,4,5,4,,5,2,3,,3,5,2,
45,1,5,2,,3,4,5,,1,,5,,1,3,5,,3,5,3,,3,4,4,
46,1,2,4,,3,2,2,,2,4,2,,1,4,3,,5,3,3,,4,1,3,
47,2,2,2,,3,4,2,,2,4,4,,4,4,4,,2,4,3,,2,5,3,
48,2,1,4,,5,4,4,,3,2,5,,1,5,4,,2,4,4,,5,1,3,
49,2,3,2,,5,4,1,,3,4,3,,2,5,3,,2,1,5,,3,3,2,
50,1,4,1,,3,3,3,,2,3,2,,5,3,3,,3,1,3,,3,1,3,
51,4,2,2,,3,4,5,,1,4,5,,5,5,2,,1,5,5,,5,3,3,
52,2,4,5,,4,5,2,,5,5,4,,3,5,4,,5,4,5,,3,1,2,
53,2,5,3,,1,5,4,,1,3,5,,5,5,1,,5,5,3,,4,5,4,
54,3,5,1,,4,2,4,,2,2,3,,2,5,3,,3,1,4,,4,2,5,
55,2,1,1,,1,5,1,,2,2,3,,2,2,5,,1,3,5,,5,2,3,
56,2,4,2,,1,5,5,,4,1,4,,1,1,3,,2,4,5,,1,4,1,
57,1,1,4,,2,4,5,,5,4,1,,2,2,4,,2,3,2,,4,3,2,
58,5,3,2,,2,3,3,,4,5,5,,2,5,2,,1,4,2,,5,5,1,
59,2,2,5,,1,1,2,,3,5,3,,2,2,2,,1,5,3,,2,5,4,
60,2,4,4,,4,5,4,,3,4,2,,3,2,4,,2,5,1,,5,4,3,
61,4,5,4,,1,1,1,,5,5,5,,3,1,5,,5,2,3,,2,2,1,
62,5,5,1,,4,2,3,,2,3,1,,4,2,5,,4,5,1,,2,3,5,
63,1,1,1,,4,5,5,,3,1,5,,3,2,1,,3,4,3,,1,2,3,
64,3,3,1,,1,4,2,,2,3,5,,4,4,1,,1,2,4,,1,3,4,
65,1,5,2,,2,3,2,,4,3,5,,2,1,4,,1,2,2,,2,5,4,
66,5,2,1,,5,5,2,,5,3,3,,3,4,4,,5,2,2,,1,4,5,
67,5,4,3,,1,4,1,,1,5,2,,2,5,1,,1,4,1,,5,1,2,
68,4,3,1,,2,5,5,,1,5,3,,1,3,4,,3,5,1,,2,1,4,
69,3,1,4,,2,4,2,,3,2,3,,1,5,5,,5,2,2,,5,5,1,
70,5,3,5,,5,2,4,,5,3,1,,5,3,5,,5,3,5,,5,3,3,
71,2,3,2,,2,3,4,,5,1,4,,4,2,3,,2,3,4,,4,2,2,
72,2,5,5,,2,3,5,,5,5,4,,1,2,4,,4,5,2,,4,4,4,
73,3,3,2,,4,5,4,,5,5,2,,1,5,2,,3,5,4,,5,3,4,
74,1,1,2,,2,1,2,,4,5,2,,1,5,3,,4,2,4,,1,5,3,
75,2,4,3,,5,1,4,,5,4,5,,5,1,5,,1,4,3,,4,4,4,
76,5,1,3,,3,1,4,,3,4,5,,5,3,3,,4,3,1,,1,5,1,
77,4,5,1,,3,5,3,,5,5,4,,1,2,1,,1,4,5,,2,4,4,
78,3,4,3,,2,5,4,,3,2,5,,3,4,1,,1,1,3,,5,5,4,
79,5,5,2,,1,2,3,,1,2,4,,5,3,4,,3,3,3,,2,4,1,
80,3,5,4,,3,5,5,,1,5,2,,3,1,5,,4,3,2,,2,1,5,
81,5,5,2,,3,4,3,,1,5,3,,1,4,1,,2,4,4,,4,2,3,
82,3,1,1,,2,1,1,,2,4,3,,5,4,5,,4,3,5,,3,4,2,
83,5,4,3,,5,4,2,,3,4,3,,1,2,2,,1,2,2,,1,1,4,
84,2,2,1,,1,1,4,,3,1,4,,5,5,3,,4,3,1,,2,5,1,
85,3,4,4,,5,1,4,,4,1,5,,5,4,3,,1,2,1,,1,5,5,
86,3,3,3,,3,2,4,,3,5,2,,5,3,4,,5,2,4,,2,2,2,
87,1,4,4,,5,4,2,,3,4,2,,3,4,2,,3,1,5,,3,2,2,
88,4,2,1,,1,4,5,,4,4,2,,3,4,3,,4,4,4,,4,4,5,
89,2,3,2,,3,3,2,,1,1,5,,2,5,4,,3,4,2,,5,4,4,
90,4,4,1,,3,2,2,,5,3,3,,5,3,5,,1,4,1,,5,5,4,
91,5,,4,,2,,5,,2,,5,,5,,5,,1,,5,,1,,2,
92,4,,4,,1,,3,,3,,2,,4,,4,,3,,2,,4,,1,
93,3,,3,,5,,5,,1,,3,,3,,3,,3,,4,,5,,4,
94,1,,3,,5,,5,,1,,5,,1,,4,,2,,3,,4,,2,
95,3,,4,,4,,4,,2,,4,,4,,5,,4,,5,,2,,3,
96,5,,2,,2,,3,,4,,4,,5,,5,,1,,4,,3,,2,
97,5,,5,,4,,3,,5,,2,,1,,5,,4,,3,,5,,1,
98,4,,1,,5,,5,,5,,2,,4,,2,,4,,5,,4,,4,
99,2,,3,,2,,5,,1,,3,,2,,2,,4,,1,,4,,4,
100,4,,5,,4,,3,,2,,2,,1,,4,,1,,5,,5,,3,
101,,,5,,,,3,,,,4,,,,3,,,,1,,,,5,
102,,,2,,,,5,,,,3,,,,5,,,,1,,,,4,
103,,,4,,,,2,,,,4,,,,4,,,,3,,,,5,
104,,,3,,,,5,,,,1,,,,2,,,,1,,,,4,
105,,,4,,,,4,,,,1,,,,4,,,,3,,,,4,
106,,,1,,,,4,,,,2,,,,4,,,,1,,,,4,
107,,,1,,,,3,,,,2,,,,5,,,,5,,,,1,
108,,,5,,,,5,,,,,,,,1,,,,5,,,,1,
109,,,3,,,,4,,,,4,,,,1,,,,3,,,,5,
110,,,1,,,,3,,,,2,,,,4,,,,3,,,,2,
111,,,2,,,,3,,,,2,,,,3,,,,4,,,,4,
112,,,5,,,,3,,,,4,,,,1,,,,4,,,,4,
113,,,3,,,,4,,,,1,,,,4,,,,4,,,,2,
114,,,2,,,,5,,,,5,,,,2,,,,4,,,,4,
115,,,4,,,,4,,,,1,,,,5,,,,5,,,,5,
116,,,4,,,,2,,,,2,,,,2,,,,2,,,,3,
117,,,5,,,,2,,,,3,,,,4,,,,1,,,,5,
118,,,3,,,,5,,,,2,,,,5,,,,2,,,,4,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,1,,,,1,,,,2,,,,3,,,,5,,,,4,
121,,,5,,,,3,,,,5,,,,5,,,,5,,,,3,
122,,,5,,,,3,,,,5,,,,4,,,,1,,,,2,
123,,,3,,,,3,,,,3,,,,3,,,,2,,,,1,
124,,,2,,,,3,,,,4,,,,2,,,,5,,,,3,
125,,,5,,,,2,,,,2,,,,3,,,,3,,,,5,
126,,,3,,,,2,,,,4,,,,3,,,,4,,,,3,
127,,,4,,,,3,,,,5,,,,4,,,,2,,,,5,
128,,,2,,,,1,,,,3,,,,5,,,,2,,,,2,
129,,,5,,,,4,,,,3,,,,5,,,,2,,,,4,
130,,,3,,,,3,,,,5,,,,1,,,,4,,,,3,
131,,,4,,,,3,,,,4,,,,1,,,,2,,,,1,
132,,,2,,,,4,,,,4,,,,5,,,,2,,,,5,
133,,,5,,,,2,,,,2,,,,1,,,,5,,,,1,
134,,,5,,,,3,,,,5,,,,2,,,,5,,,,4,
135,,,5,,,,5,,,,1,,,,2,,,,4,,,,5,
136,,,5,,,,1,,,,5,,,,5,,,,5,,,,4,
137,,,2,,,,4,,,,4,,,,4,,,,4,,,,2,
138,,,4,,,,4,,,,3,,,,4,,,,1,,,,3,
139,,,5,,,,5,,,,2,,,,4,,,,3,,,,5,
140,,,5,,,,4,,,,2,,,,5,,,,3,,,,1,
