,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
55,2,3,2,,1,4,1,,2,1,2,,2,2,3,,1,3,5,,1,2,3,
56,2,3,2,,1,5,3,,4,1,3,,1,1,3,,2,4,3,,1,4,2,
57,1,4,3,,2,2,3,,5,3,1,,2,2,4,,2,3,2,,3,4,3,
58,3,1,2,,5,3,3,,4,1,5,,2,3,2,,1,2,1,,1,4,1,
59,1,3,2,,1,4,1,,3,4,3,,1,4,4,,1,3,4,,1,3,4,
60,2,1,4,,2,4,4,,2,1,2,,3,2,3,,1,2,1,,1,3,3,
61,4,1,2,,2,1,3,,3,2,4,,3,3,4,,1,3,4,,1,1,1,
62,3,4,1,,3,2,4,,1,5,2,,4,2,1,,4,1,2,,2,2,5,
63,1,1,1,,3,5,3,,3,1,3,,5,1,1,,2,4,1,,3,2,4,
64,3,1,1,,1,4,3,,2,1,3,,1,1,4,,3,2,4,,1,3,4,
65,2,4,5,,1,3,2,,4,3,5,,3,1,1,,1,2,2,,5,2,2,
66,1,2,1,,1,3,3,,4,3,3,,3,4,4,,5,2,2,,1,3,2,
67,2,4,3,,4,4,2,,3,5,3,,1,3,1,,1,3,3,,3,3,2,
68,2,3,1,,1,3,4,,4,1,3,,2,2,1,,3,3,1,,2,1,2,
69,1,3,4,,2,2,1,,3,4,4,,1,3,1,,1,3,2,,5,4,1,
70,4,4,1,,5,2,4,,3,3,1,,5,4,2,,4,2,4,,3,5,4,
71,2,1,2,,2,2,5,,5,1,3,,4,1,4,,2,3,3,,4,1,1,
72,1,5,4,,2,3,4,,5,3,4,,1,3,3,,4,1,1,,4,4,4,
73,2,3,2,,3,5,4,,1,3,2,,1,5,2,,3,3,3,,5,2,2,
74,1,1,3,,1,3,2,,2,5,2,,1,1,3,,3,2,4,,1,5,1,
75,4,4,2,,4,2,4,,5,5,1,,4,1,1,,1,1,3,,1,4,4,
76,2,2,2,,1,1,4,,3,4,3,,1,1,3,,4,4,1,,4,4,1,
77,4,3,2,,2,1,3,,3,3,2,,1,3,2,,1,4,3,,2,2,3,
78,3,4,3,,2,4,4,,3,1,3,,3,1,1,,3,1,3,,1,5,4,
79,2,1,2,,1,4,3,,1,1,4,,5,3,5,,4,3,3,,2,4,1,
80,3,4,3,,3,1,3,,3,5,3,,3,3,5,,3,4,1,,2,3,5,
81,5,2,1,,3,4,3,,4,1,1,,1,3,1,,3,1,2,,4,2,3,
82,3,5,1,,2,4,1,,1,3,1,,5,2,3,,4,3,5,,3,4,3,
83,1,4,3,,3,4,1,,3,1,3,,1,4,2,,1,3,2,,2,1,4,
84,2,4,3,,4,1,1,,3,1,3,,5,3,3,,3,3,1,,2,1,1,
85,2,1,4,,3,3,1,,4,1,3,,4,3,3,,1,2,2,,1,5,2,
86,2,3,3,,3,1,3,,3,3,1,,1,3,2,,5,3,4,,2,2,5,
87,1,1,4,,5,3,2,,3,4,2,,3,3,3,,3,1,1,,3,4,2,
88,4,3,1,,1,1,5,,3,4,3,,3,4,3,,3,3,1,,4,4,4,
89,2,1,2,,3,3,1,,1,1,5,,2,5,4,,5,3,2,,3,2,3,
90,3,2,1,,3,2,3,,5,3,3,,5,4,2,,1,1,1,,3,4,1,
91,2,,4,,1,,3,,3,,1,,1,,3,,1,,2,,1,,2,
92,3,,2,,5,,3,,1,,1,,2,,4,,2,,2,,2,,2,
93,3,,3,,5,,5,,3,,3,,2,,3,,4,,4,,2,,4,
94,1,,1,,5,,3,,1,,5,,1,,3,,2,,3,,3,,2,
95,4,,4,,3,,4,,1,,3,,3,,2,,4,,5,,2,,3,
96,5,,3,,4,,3,,4,,1,,5,,1,,1,,2,,3,,2,
97,1,,5,,3,,3,,3,,2,,1,,4,,5,,3,,4,,1,
98,3,,2,,5,,3,,5,,4,,2,,2,,4,,5,,4,,5,
99,2,,3,,2,,1,,1,,3,,2,,2,,1,,3,,4,,1,
100,4,,2,,1,,1,,2,,2,,3,,1,,3,,4,,5,,3,
101,,,2,,,,3,,,,4,,,,3,,,,1,,,,2,
102,,,3,,,,1,,,,1,,,,5,,,,1,,,,4,
103,,,3,,,,2,,,,4,,,,4,,,,3,,,,3,
104,,,3,,,,3,,,,1,,,,3,,,,4,,,,1,
105,,,1,,,,4,,,,1,,,,3,,,,4,,,,3,
106,,,1,,,,1,,,,2,,,,2,,,,1,,,,4,
107,,,1,,,,3,,,,1,,,,3,,,,1,,,,1,
108,,,4,,,,3,,,,1,,,,4,,,,3,,,,2,
109,,,3,,,,1,,,,4,,,,1,,,,1,,,,4,
110,,,3,,,,3,,,,2,,,,3,,,,3,,,,2,
111,,,3,,,,3,,,,3,,,,3,,,,1,,,,4,
112,,,4,,,,2,,,,2,,,,1,,,,4,,,,3,
113,,,4,,,,3,,,,1,,,,3,,,,4,,,,1,
114,,,5,,,,5,,,,2,,,,1,,,,3,,,,1,
115,,,4,,,,4,,,,3,,,,3,,,,4,,,,4,
116,,,1,,,,3,,,,2,,,,2,,,,3,,,,3,
117,,,3,,,,4,,,,3,,,,3,,,,1,,,,3,
118,,,1,,,,4,,,,3,,,,5,,,,3,,,,1,
119,,,3,,,,1,,,,2,,,,2,,,,5,,,,2,
120,,,3,,,,1,,,,3,,,,3,,,,2,,,,3,
121,,,4,,,,2,,,,2,,,,3,,,,1,,,,3,
122,,,3,,,,3,,,,3,,,,3,,,,3,,,,1,
123,,,3,,,,3,,,,2,,,,1,,,,2,,,,1,
124,,,2,,,,3,,,,2,,,,2,,,,3,,,,3,
125,,,5,,,,2,,,,2,,,,4,,,,3,,,,5,
126,,,3,,,,4,,,,3,,,,3,,,,4,,,,5,
127,,,4,,,,3,,,,3,,,,4,,,,2,,,,3,
128,,,2,,,,3,,,,3,,,,5,,,,2,,,,3,
129,,,3,,,,4,,,,1,,,,3,,,,2,,,,4,
130,,,4,,,,3,,,,3,,,,1,,,,4,,,,4,
131,,,4,,,,3,,,,2,,,,1,,,,2,,,,1,
132,,,2,,,,4,,,,3,,,,2,,,,5,,,,3,
133,,,4,,,,2,,,,4,,,,4,,,,2,,,,3,
134,,,5,,,,4,,,,4,,,,2,,,,5,,,,4,
135,,,3,,,,4,,,,3,,,,2,,,,2,,,,3,
136,,,1,,,,1,,,,4,,,,3,,,,2,,,,4,
137,,,4,,,,4,,,,4,,,,1,,,,1,,,,4,
138,,,4,,,,1,,,,3,,,,1,,,,1,,,,3,
139,,,2,,,,3,,,,4,,,,4,,,,3,,,,4,
140,,,1,,,,4,,,,1,,,,5,,,,3,,,,1,
