,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
76,2,2,2,,4,1,3,,5,4,5,,1,1,3,,4,1,1,,1,2,3,
77,4,2,2,,2,4,3,,4,5,1,,1,2,2,,1,4,4,,2,2,2,
78,5,4,3,,3,4,4,,3,2,3,,3,2,1,,2,1,1,,1,1,4,
79,1,1,2,,1,1,3,,1,5,4,,3,1,5,,3,3,4,,2,2,1,
80,3,5,1,,1,3,5,,1,2,2,,3,2,3,,1,2,2,,2,4,5,
81,5,5,1,,2,4,3,,3,1,1,,3,1,5,,2,2,5,,3,1,4,
82,2,2,1,,2,1,4,,2,5,5,,5,2,3,,4,5,3,,1,4,1,
83,5,1,5,,2,5,3,,3,4,2,,2,2,2,,2,2,2,,2,1,2,
84,2,2,1,,2,1,2,,4,4,3,,5,1,3,,4,3,5,,1,5,2,
85,2,2,4,,4,2,1,,2,1,2,,4,5,3,,1,2,2,,3,5,2,
86,1,3,3,,3,5,3,,3,5,1,,1,3,5,,1,1,4,,2,2,2,
87,1,2,3,,3,1,2,,3,1,2,,3,1,2,,1,1,3,,2,1,1,
88,4,2,1,,1,2,5,,3,4,2,,3,4,4,,1,3,4,,4,1,2,
89,4,5,2,,3,1,2,,2,2,5,,2,5,3,,2,5,4,,2,2,3,
90,1,2,1,,3,2,4,,5,2,2,,5,4,2,,1,1,5,,2,1,5,
91,2,,4,,2,,4,,2,,3,,1,,5,,1,,2,,1,,1,
92,4,,2,,1,,1,,2,,1,,2,,1,,1,,2,,5,,2,
93,3,,2,,3,,5,,2,,3,,4,,3,,3,,4,,2,,4,
94,2,,1,,5,,5,,3,,5,,1,,1,,2,,5,,2,,3,
95,4,,4,,5,,4,,2,,3,,5,,5,,2,,5,,2,,3,
96,1,,3,,2,,3,,1,,4,,2,,5,,5,,2,,3,,5,
97,1,,5,,4,,3,,5,,4,,2,,2,,1,,5,,2,,1,
98,2,,1,,2,,5,,5,,2,,2,,2,,2,,5,,4,,5,
99,2,,3,,2,,3,,4,,2,,1,,2,,5,,1,,1,,2,
100,4,,2,,2,,1,,1,,2,,1,,4,,2,,2,,5,,3,
101,,,2,,,,3,,,,4,,,,3,,,,1,,,,5,
102,,,2,,,,5,,,,1,,,,5,,,,1,,,,4,
103,,,5,,,,1,,,,5,,,,5,,,,2,,,,1,
104,,,5,,,,5,,,,5,,,,3,,,,1,,,,1,
105,,,2,,,,4,,,,1,,,,2,,,,2,,,,3,
106,,,2,,,,1,,,,2,,,,4,,,,1,,,,4,
107,,,5,,,,3,,,,2,,,,3,,,,1,,,,5,
108,,,2,,,,1,,,,1,,,,2,,,,2,,,,1,
109,,,4,,,,2,,,,2,,,,1,,,,1,,,,3,
110,,,2,,,,3,,,,2,,,,4,,,,1,,,,2,
111,,,2,,,,4,,,,2,,,,2,,,,2,,,,2,
112,,,3,,,,2,,,,4,,,,1,,,,1,,,,3,
113,,,3,,,,2,,,,1,,,,2,,,,3,,,,4,
114,,,2,,,,5,,,,1,,,,4,,,,3,,,,2,
115,,,1,,,,3,,,,2,,,,3,,,,5,,,,2,
116,,,4,,,,5,,,,2,,,,2,,,,4,,,,3,
117,,,2,,,,2,,,,2,,,,4,,,,4,,,,2,
118,,,2,,,,4,,,,3,,,,4,,,,1,,,,1,
119,,,4,,,,1,,,,2,,,,1,,,,5,,,,2,
120,,,1,,,,1,,,,2,,,,3,,,,2,,,,1,
121,,,2,,,,1,,,,2,,,,2,,,,1,,,,2,
122,,,5,,,,4,,,,1,,,,2,,,,5,,,,1,
123,,,3,,,,5,,,,2,,,,2,,,,4,,,,2,
124,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
125,,,5,,,,2,,,,2,,,,1,,,,3,,,,1,
126,,,3,,,,3,,,,2,,,,3,,,,2,,,,2,
127,,,1,,,,3,,,,2,,,,4,,,,1,,,,3,
128,,,4,,,,1,,,,3,,,,5,,,,2,,,,3,
129,,,5,,,,4,,,,1,,,,5,,,,2,,,,5,
130,,,2,,,,2,,,,2,,,,5,,,,4,,,,4,
131,,,2,,,,5,,,,3,,,,4,,,,2,,,,1,
132,,,2,,,,5,,,,3,,,,1,,,,5,,,,5,
133,,,2,,,,2,,,,2,,,,1,,,,3,,,,1,
134,,,5,,,,4,,,,4,,,,4,,,,5,,,,1,
135,,,1,,,,2,,,,1,,,,2,,,,2,,,,1,
136,,,1,,,,5,,,,1,,,,2,,,,2,,,,4,
137,,,2,,,,5,,,,4,,,,2,,,,4,,,,5,
138,,,1,,,,4,,,,5,,,,1,,,,2,,,,3,
139,,,5,,,,2,,,,2,,,,2,,,,3,,,,1,
140,,,2,,,,2,,,,1,,,,3,,,,3,,,,1,
