,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
34,1,1,4,,2,1,3,,3,1,3,,1,3,1,,1,3,3,,3,1,1,
35,1,2,3,,4,1,3,,1,1,3,,1,2,3,,1,1,1,,1,1,1,
36,1,1,1,,1,1,3,,1,2,1,,3,4,2,,1,3,3,,3,1,2,
37,1,1,1,,3,1,1,,1,1,1,,1,3,4,,2,1,3,,1,1,3,
38,3,3,1,,1,3,1,,3,1,1,,1,3,3,,1,1,3,,1,1,3,
39,3,1,3,,1,1,3,,4,1,4,,1,1,3,,4,3,1,,3,2,3,
40,1,1,4,,1,3,1,,3,1,1,,2,3,2,,4,1,3,,1,1,1,
41,1,1,3,,1,4,4,,4,1,2,,1,2,1,,3,1,1,,1,1,2,
42,2,1,4,,1,1,2,,1,1,2,,1,1,1,,1,1,2,,1,3,3,
43,1,2,1,,3,1,1,,2,1,1,,1,2,1,,1,1,2,,3,1,1,
44,4,1,1,,4,1,1,,1,1,3,,1,1,1,,3,2,4,,1,2,3,
45,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,2,1,,1,1,1,
46,1,2,1,,1,2,1,,1,2,1,,1,1,3,,1,3,1,,3,1,1,
47,2,3,1,,4,3,1,,2,4,1,,1,1,1,,1,1,3,,1,2,1,
48,1,1,1,,1,1,2,,1,2,4,,1,2,1,,1,4,4,,1,1,1,
49,1,1,1,,2,1,1,,4,3,1,,1,4,1,,1,1,3,,3,3,1,
50,1,1,1,,3,1,3,,2,1,2,,1,1,2,,1,1,2,,2,1,3,
51,1,4,1,,1,1,4,,3,2,4,,1,1,3,,4,1,2,,1,1,4,
52,1,2,3,,1,2,3,,3,3,1,,1,4,4,,1,2,2,,1,3,1,
53,2,1,3,,1,3,2,,4,4,4,,3,2,1,,2,2,3,,1,1,1,
54,3,3,1,,2,1,3,,1,3,2,,1,2,1,,1,1,3,,1,2,3,
55,2,3,1,,1,1,4,,4,1,1,,2,1,3,,1,1,1,,1,3,3,
56,3,2,2,,1,1,3,,3,1,4,,1,1,3,,1,1,1,,1,1,1,
57,1,1,3,,3,1,1,,1,3,2,,3,3,1,,2,1,1,,2,1,1,
58,1,3,1,,2,3,1,,4,1,1,,1,1,1,,1,1,1,,1,4,3,
59,1,3,3,,2,1,3,,2,1,3,,1,1,1,,3,3,2,,3,3,1,
60,2,3,4,,3,1,4,,1,3,1,,2,2,3,,3,3,3,,1,1,3,
61,3,1,1,,1,3,3,,4,1,1,,1,1,4,,1,2,4,,1,1,3,
62,1,1,3,,1,1,4,,1,3,1,,2,3,3,,1,1,2,,1,1,3,
63,1,1,1,,1,1,1,,1,1,4,,1,1,4,,3,4,1,,1,1,1,
64,1,1,1,,1,1,1,,2,1,3,,3,4,1,,1,1,3,,1,4,3,
65,1,3,4,,1,1,1,,4,3,3,,2,1,3,,1,3,4,,1,2,3,
66,1,1,4,,1,1,3,,4,1,4,,2,3,1,,1,2,1,,1,3,3,
67,1,3,4,,3,1,3,,1,2,3,,4,1,1,,1,1,1,,3,3,1,
68,1,1,1,,1,2,1,,1,1,3,,3,2,4,,2,2,1,,2,3,2,
69,1,1,3,,1,4,1,,1,2,3,,1,1,3,,1,1,3,,1,1,1,
70,1,3,1,,3,2,3,,3,1,3,,3,1,1,,4,2,3,,3,1,1,
71,2,3,1,,2,2,1,,1,4,1,,3,3,3,,3,4,3,,4,2,1,
72,1,2,3,,2,3,1,,1,2,4,,1,3,3,,3,1,3,,4,2,1,
73,3,2,1,,1,1,2,,1,3,3,,1,1,3,,3,1,3,,1,1,3,
74,1,1,3,,1,1,4,,1,1,3,,3,2,3,,4,2,3,,1,1,2,
75,4,3,1,,3,1,1,,1,2,3,,1,1,1,,3,1,1,,1,3,3,
76,1,1,3,,1,1,1,,3,3,1,,1,1,1,,4,1,1,,1,1,2,
77,1,1,1,,2,1,3,,1,1,1,,1,1,1,,1,1,3,,2,1,2,
78,3,3,3,,1,1,4,,1,1,1,,3,2,1,,1,1,3,,1,1,1,
79,3,3,1,,1,1,3,,1,1,3,,3,3,3,,3,3,1,,2,1,1,
80,3,1,3,,1,2,5,,3,1,1,,4,3,4,,2,1,1,,4,1,2,
81,1,2,4,,1,1,3,,4,1,1,,1,1,1,,3,1,1,,1,1,3,
82,1,1,1,,1,1,1,,1,1,1,,2,3,4,,1,2,1,,1,1,5,
83,4,1,3,,3,1,1,,1,1,1,,4,1,1,,2,1,3,,1,3,1,
84,4,4,3,,1,1,1,,1,1,3,,4,1,1,,3,3,3,,3,3,4,
85,2,1,3,,1,1,1,,1,2,1,,2,1,2,,3,2,3,,1,1,1,
86,1,1,3,,1,1,1,,3,1,3,,4,1,1,,1,1,3,,2,2,3,
87,1,1,1,,3,1,2,,1,1,2,,1,3,2,,1,1,3,,3,1,3,
88,1,1,2,,1,1,4,,3,1,3,,2,1,1,,1,1,3,,1,1,3,
89,4,1,4,,3,3,1,,1,1,1,,2,3,2,,1,3,3,,4,3,1,
90,1,3,1,,4,2,1,,1,3,3,,1,3,1,,1,1,4,,1,2,1,
91,2,,1,,1,,3,,1,,1,,1,,2,,1,,5,,1,,1,
92,2,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,
93,3,,4,,1,,1,,3,,3,,1,,3,,1,,1,,1,,4,
94,1,,1,,1,,2,,1,,4,,1,,4,,1,,4,,1,,1,
95,3,,4,,1,,4,,1,,3,,1,,2,,2,,1,,2,,3,
96,1,,1,,1,,1,,4,,3,,1,,1,,1,,1,,3,,1,
97,4,,1,,3,,3,,1,,4,,2,,1,,1,,1,,1,,1,
98,1,,1,,2,,1,,2,,4,,2,,3,,1,,3,,1,,2,
99,3,,3,,3,,4,,1,,1,,2,,3,,4,,1,,2,,1,
100,3,,1,,3,,1,,3,,1,,3,,3,,3,,2,,2,,1,
101,,,2,,,,3,,,,3,,,,3,,,,1,,,,1,
102,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,
103,,,4,,,,1,,,,3,,,,3,,,,2,,,,2,
104,,,4,,,,3,,,,1,,,,1,,,,1,,,,1,
105,,,1,,,,3,,,,1,,,,3,,,,4,,,,3,
106,,,3,,,,1,,,,2,,,,1,,,,5,,,,1,
107,,,1,,,,1,,,,1,,,,3,,,,1,,,,1,
108,,,1,,,,1,,,,1,,,,4,,,,1,,,,2,
109,,,1,,,,3,,,,4,,,,1,,,,4,,,,4,
110,,,3,,,,3,,,,1,,,,1,,,,1,,,,2,
111,,,1,,,,1,,,,3,,,,1,,,,1,,,,4,
112,,,3,,,,1,,,,4,,,,1,,,,3,,,,1,
113,,,3,,,,1,,,,1,,,,4,,,,3,,,,1,
114,,,4,,,,3,,,,1,,,,1,,,,1,,,,1,
115,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,
116,,,1,,,,2,,,,3,,,,2,,,,1,,,,2,
117,,,1,,,,1,,,,2,,,,2,,,,1,,,,1,
118,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,
119,,,1,,,,1,,,,2,,,,1,,,,4,,,,2,
120,,,1,,,,1,,,,1,,,,1,,,,3,,,,3,
121,,,1,,,,3,,,,1,,,,3,,,,2,,,,2,
122,,,4,,,,3,,,,2,,,,1,,,,3,,,,1,
123,,,3,,,,1,,,,1,,,,1,,,,3,,,,1,
124,,,3,,,,1,,,,1,,,,2,,,,4,,,,1,
125,,,1,,,,2,,,,1,,,,3,,,,2,,,,4,
126,,,1,,,,4,,,,2,,,,3,,,,3,,,,1,
127,,,1,,,,1,,,,3,,,,3,,,,1,,,,3,
128,,,3,,,,1,,,,3,,,,3,,,,3,,,,3,
129,,,3,,,,1,,,,4,,,,1,,,,2,,,,4,
130,,,1,,,,2,,,,2,,,,1,,,,5,,,,5,
131,,,2,,,,3,,,,1,,,,4,,,,3,,,,1,
132,,,1,,,,3,,,,2,,,,1,,,,2,,,,3,
133,,,1,,,,2,,,,2,,,,1,,,,2,,,,3,
134,,,2,,,,3,,,,1,,,,1,,,,2,,,,1,
135,,,3,,,,4,,,,3,,,,1,,,,2,,,,1,
136,,,1,,,,1,,,,1,,,,1,,,,2,,,,4,
137,,,2,,,,4,,,,3,,,,2,,,,1,,,,1,
138,,,1,,,,2,,,,3,,,,4,,,,1,,,,1,
139,,,3,,,,2,,,,3,,,,4,,,,1,,,,2,
140,,,1,,,,2,,,,1,,,,2,,,,3,,,,4,
