,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
99,2,,3,,2,,5,,1,,3,,2,,2,,5,,2,,4,,1,
100,4,,1,,4,,1,,2,,2,,3,,1,,1,,5,,1,,3,
101,,,3,,,,3,,,,4,,,,3,,,,1,,,,2,
102,,,5,,,,5,,,,1,,,,5,,,,1,,,,1,
103,,,5,,,,4,,,,3,,,,2,,,,4,,,,5,
104,,,1,,,,5,,,,5,,,,3,,,,4,,,,1,
105,,,2,,,,4,,,,1,,,,3,,,,5,,,,3,
106,,,1,,,,1,,,,2,,,,4,,,,1,,,,1,
107,,,1,,,,3,,,,1,,,,1,,,,1,,,,5,
108,,,1,,,,1,,,,1,,,,2,,,,3,,,,2,
109,,,3,,,,1,,,,2,,,,3,,,,1,,,,3,
110,,,2,,,,3,,,,2,,,,3,,,,1,,,,2,
111,,,3,,,,4,,,,2,,,,3,,,,2,,,,4,
112,,,2,,,,3,,,,5,,,,1,,,,4,,,,2,
113,,,4,,,,2,,,,1,,,,4,,,,2,,,,2,
114,,,5,,,,5,,,,2,,,,1,,,,2,,,,2,
115,,,4,,,,5,,,,1,,,,2,,,,4,,,,2,
116,,,2,,,,3,,,,2,,,,2,,,,3,,,,4,
117,,,5,,,,1,,,,4,,,,2,,,,5,,,,5,
118,,,5,,,,1,,,,3,,,,5,,,,1,,,,3,
119,,,3,,,,2,,,,2,,,,1,,,,5,,,,2,
120,,,2,,,,1,,,,2,,,,3,,,,2,,,,2,
121,,,2,,,,3,,,,1,,,,4,,,,1,,,,2,
122,,,5,,,,3,,,,1,,,,4,,,,4,,,,2,
123,,,3,,,,3,,,,2,,,,1,,,,2,,,,4,
124,,,2,,,,2,,,,1,,,,2,,,,4,,,,3,
125,,,3,,,,2,,,,2,,,,1,,,,3,,,,5,
126,,,3,,,,4,,,,2,,,,3,,,,3,,,,5,
127,,,3,,,,3,,,,3,,,,4,,,,1,,,,4,
128,,,3,,,,5,,,,3,,,,5,,,,3,,,,2,
129,,,3,,,,4,,,,2,,,,5,,,,2,,,,5,
130,,,4,,,,3,,,,3,,,,1,,,,2,,,,4,
131,,,4,,,,5,,,,5,,,,4,,,,2,,,,1,
132,,,2,,,,4,,,,3,,,,2,,,,2,,,,3,
133,,,4,,,,2,,,,2,,,,4,,,,2,,,,2,
134,,,5,,,,3,,,,4,,,,1,,,,5,,,,4,
135,,,4,,,,1,,,,5,,,,1,,,,2,,,,1,
136,,,2,,,,3,,,,1,,,,5,,,,2,,,,4,
137,,,4,,,,2,,,,4,,,,3,,,,4,,,,4,
138,,,1,,,,5,,,,3,,,,1,,,,1,,,,3,
139,,,2,,,,4,,,,4,,,,1,,,,4,,,,5,
140,,,1,,,,2,,,,4,,,,3,,,,3,,,,1,
