,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
39,4,4,1,,4,3,4,,4,4,5,,4,4,4,,5,3,4,,2,3,1,
40,1,1,1,,5,5,1,,3,3,2,,3,3,3,,5,2,5,,5,2,1,
41,1,1,1,,3,3,4,,4,3,4,,5,2,5,,1,2,4,,3,3,3,
42,5,1,3,,2,5,5,,1,3,1,,2,3,3,,1,3,1,,2,3,5,
43,1,5,4,,3,5,2,,1,2,4,,5,1,5,,3,3,5,,3,3,1,
44,3,4,5,,3,3,5,,3,3,3,,4,5,4,,5,2,3,,3,5,2,
45,3,3,3,,3,2,5,,1,3,5,,5,3,4,,3,3,2,,4,5,4,
46,1,2,5,,3,3,2,,2,2,2,,1,4,2,,5,2,1,,5,1,3,
47,2,5,2,,3,4,5,,2,4,4,,4,4,1,,2,2,3,,2,3,3,
48,2,1,4,,5,4,2,,4,2,5,,2,5,2,,2,5,4,,5,1,5,
49,2,1,2,,2,2,2,,5,4,4,,2,5,5,,2,1,5,,3,3,2,
50,1,4,2,,1,3,3,,2,3,4,,5,1,4,,3,1,3,,3,1,4,
51,4,2,2,,3,5,4,,4,3,5,,5,2,3,,1,5,5,,5,3,4,
52,3,5,5,,4,4,1,,5,5,4,,3,5,4,,5,4,5,,3,1,2,
53,2,2,5,,1,3,4,,5,2,5,,2,5,1,,5,1,3,,4,5,5,
54,4,3,3,,4,2,2,,5,2,2,,2,2,3,,4,2,4,,3,2,5,
55,2,5,1,,1,5,1,,2,2,3,,2,3,5,,1,4,5,,5,2,3,
56,2,2,5,,1,5,4,,4,4,4,,1,1,3,,2,4,4,,1,5,1,
57,1,5,3,,2,2,3,,5,4,1,,2,5,4,,2,3,1,,4,3,5,
58,5,5,2,,5,2,3,,4,5,5,,2,5,1,,1,4,2,,4,5,1,
59,3,2,5,,1,1,5,,3,1,3,,2,1,4,,1,5,3,,2,5,4,
60,1,4,1,,3,5,4,,2,5,2,,3,5,1,,2,1,1,,5,4,3,
61,3,5,2,,2,5,3,,2,5,5,,3,5,4,,5,3,4,,2,1,1,
62,3,5,1,,3,2,3,,2,5,1,,5,2,5,,4,4,1,,2,3,5,
63,1,1,1,,3,5,5,,3,1,3,,5,5,3,,3,5,1,,1,1,3,
64,3,3,1,,1,4,1,,3,3,5,,1,2,1,,1,2,4,,1,3,3,
65,1,5,5,,1,3,2,,4,3,5,,3,1,4,,1,2,2,,2,5,4,
66,5,2,1,,3,5,5,,5,3,3,,3,3,4,,5,2,5,,1,4,5,
67,5,3,3,,1,3,2,,1,5,2,,4,2,1,,1,3,1,,5,3,2,
68,4,2,1,,1,3,4,,1,2,3,,1,2,1,,4,3,1,,2,1,2,
69,1,1,4,,2,2,4,,3,3,4,,1,3,5,,5,5,2,,5,2,1,
70,5,3,1,,5,2,4,,4,3,1,,5,1,5,,5,2,5,,3,5,5,
71,2,2,2,,2,5,4,,5,1,4,,1,2,3,,3,4,5,,4,1,1,
72,4,5,5,,1,3,5,,5,4,4,,1,2,4,,4,3,2,,4,5,4,
73,3,3,2,,3,5,4,,1,5,2,,1,5,5,,3,5,5,,5,2,4,
74,1,1,3,,3,1,3,,4,5,2,,1,2,3,,3,2,4,,1,5,1,
75,2,4,2,,5,1,4,,5,5,2,,1,1,1,,1,4,2,,4,4,4,
76,5,1,3,,4,1,4,,3,1,5,,5,1,3,,4,1,1,,4,5,1,
77,4,5,1,,2,5,3,,5,3,4,,1,2,1,,1,4,3,,2,2,3,
78,3,4,3,,3,4,4,,5,3,5,,4,4,1,,1,1,3,,3,5,4,
79,2,5,2,,1,3,3,,1,2,4,,5,3,5,,3,3,3,,2,4,1,
80,3,5,4,,3,5,3,,3,5,4,,4,1,5,,3,4,2,,1,1,5,
81,5,5,3,,3,4,3,,1,5,3,,1,4,3,,2,2,3,,4,5,3,
82,3,5,1,,2,1,1,,2,4,1,,5,4,5,,4,3,3,,3,4,2,
83,5,4,3,,5,4,2,,3,4,3,,1,5,2,,1,2,2,,4,1,4,
84,2,2,3,,4,1,4,,3,5,3,,5,5,1,,4,3,4,,2,5,1,
85,3,4,4,,5,1,1,,3,1,3,,5,3,3,,1,2,2,,1,5,1,
86,1,3,3,,3,1,3,,3,5,1,,5,3,2,,5,3,4,,2,2,2,
87,1,4,4,,5,4,3,,3,2,2,,3,3,2,,3,1,5,,3,4,2,
88,4,3,1,,1,3,5,,5,4,4,,3,5,3,,4,3,4,,4,4,3,
89,2,3,2,,3,3,2,,1,1,5,,2,3,3,,3,5,2,,5,2,2,
90,4,3,1,,3,2,1,,5,3,2,,5,3,1,,1,2,3,,5,4,2,
91,2,,4,,3,,3,,5,,3,,5,,5,,1,,4,,1,,2,
92,4,,2,,1,,3,,3,,2,,1,,1,,3,,5,,1,,1,
93,3,,3,,5,,5,,1,,4,,3,,3,,3,,4,,1,,4,
94,1,,3,,2,,3,,1,,5,,1,,1,,2,,3,,4,,1,
95,3,,4,,5,,4,,2,,3,,3,,1,,4,,5,,2,,5,
96,5,,5,,2,,3,,4,,2,,5,,5,,1,,4,,3,,2,
97,5,,5,,4,,3,,5,,2,,1,,5,,4,,1,,1,,1,
98,4,,1,,5,,5,,5,,2,,2,,2,,4,,5,,4,,5,
99,2,,5,,2,,5,,1,,3,,2,,2,,4,,2,,4,,5,
100,4,,5,,4,,3,,2,,4,,5,,5,,1,,3,,5,,3,
101,,,5,,,,3,,,,4,,,,3,,,,1,,,,5,
102,,,5,,,,5,,,,1,,,,5,,,,4,,,,4,
103,,,5,,,,2,,,,4,,,,4,,,,5,,,,5,
104,,,5,,,,3,,,,4,,,,2,,,,5,,,,2,
105,,,4,,,,4,,,,5,,,,3,,,,5,,,,3,
106,,,2,,,,4,,,,2,,,,4,,,,3,,,,4,
107,,,1,,,,3,,,,1,,,,3,,,,2,,,,5,
108,,,2,,,,5,,,,1,,,,2,,,,2,,,,2,
109,,,3,,,,3,,,,4,,,,1,,,,2,,,,3,
110,,,2,,,,3,,,,2,,,,2,,,,3,,,,2,
111,,,1,,,,3,,,,2,,,,3,,,,1,,,,1,
112,,,3,,,,3,,,,4,,,,1,,,,3,,,,3,
113,,,3,,,,1,,,,1,,,,4,,,,4,,,,2,
114,,,3,,,,5,,,,5,,,,1,,,,4,,,,4,
115,,,1,,,,4,,,,5,,,,5,,,,5,,,,4,
116,,,1,,,,5,,,,2,,,,5,,,,5,,,,4,
117,,,5,,,,3,,,,1,,,,4,,,,3,,,,4,
118,,,1,,,,3,,,,2,,,,1,,,,4,,,,1,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,1,,,,1,,,,3,,,,3,,,,2,,,,3,
121,,,4,,,,2,,,,2,,,,3,,,,2,,,,3,
122,,,2,,,,3,,,,1,,,,3,,,,4,,,,5,
123,,,3,,,,5,,,,2,,,,1,,,,3,,,,2,
124,,,3,,,,3,,,,4,,,,4,,,,5,,,,3,
125,,,1,,,,2,,,,2,,,,3,,,,2,,,,5,
126,,,3,,,,3,,,,3,,,,3,,,,4,,,,5,
127,,,2,,,,3,,,,3,,,,3,,,,2,,,,4,
128,,,2,,,,1,,,,3,,,,5,,,,1,,,,3,
129,,,5,,,,4,,,,3,,,,5,,,,2,,,,5,
130,,,4,,,,3,,,,3,,,,1,,,,4,,,,4,
131,,,4,,,,3,,,,3,,,,1,,,,2,,,,1,
132,,,2,,,,4,,,,4,,,,2,,,,5,,,,5,
133,,,5,,,,2,,,,2,,,,1,,,,2,,,,1,
134,,,5,,,,3,,,,4,,,,2,,,,5,,,,4,
135,,,3,,,,3,,,,4,,,,2,,,,3,,,,1,
136,,,3,,,,1,,,,1,,,,1,,,,2,,,,4,
137,,,3,,,,5,,,,4,,,,4,,,,4,,,,4,
138,,,4,,,,3,,,,3,,,,1,,,,1,,,,3,
139,,,3,,,,5,,,,4,,,,3,,,,3,,,,1,
140,,,3,,,,3,,,,2,,,,5,,,,3,,,,1,
