,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
58,5,5,2,,5,5,3,,4,5,5,,2,5,2,,1,3,2,,4,4,1,
59,2,2,5,,1,1,2,,2,4,3,,5,2,2,,1,4,5,,2,5,4,
60,3,4,4,,4,2,4,,2,5,2,,3,2,4,,2,5,1,,5,5,3,
61,4,5,2,,1,1,1,,2,5,5,,3,3,5,,5,3,4,,2,2,4,
62,5,5,1,,5,2,3,,2,3,5,,2,2,5,,4,5,1,,2,3,5,
63,1,1,1,,4,5,5,,3,1,5,,3,5,4,,2,4,3,,1,2,3,
64,3,3,1,,5,4,4,,4,3,5,,1,4,1,,1,2,4,,1,5,4,
65,1,5,5,,4,3,2,,4,3,5,,2,5,4,,1,5,2,,2,5,4,
66,2,2,1,,5,5,2,,5,3,4,,3,4,4,,5,2,2,,1,4,2,
67,5,4,3,,1,4,1,,1,5,2,,4,2,1,,1,5,3,,5,5,2,
68,4,3,1,,2,5,5,,1,5,3,,1,2,4,,5,5,1,,2,1,4,
69,3,1,4,,2,4,2,,3,2,4,,1,5,1,,5,5,2,,5,5,1,
70,2,2,5,,5,2,4,,4,3,1,,5,4,5,,5,2,5,,3,3,5,
71,2,3,2,,2,5,4,,5,1,4,,4,2,3,,2,3,4,,4,1,2,
72,2,5,4,,2,3,5,,5,5,4,,1,2,4,,5,5,2,,4,4,4,
73,3,3,2,,5,5,4,,5,5,2,,5,5,5,,3,5,5,,5,3,4,
74,1,1,2,,2,1,2,,1,5,2,,1,5,3,,3,2,4,,1,5,3,
75,2,4,2,,5,1,4,,5,5,5,,5,1,1,,1,4,5,,4,4,4,
76,5,1,3,,3,1,4,,3,4,5,,2,3,3,,5,3,1,,1,5,5,
77,4,5,1,,5,5,3,,5,5,5,,1,5,1,,1,4,5,,2,4,2,
78,3,4,3,,2,2,4,,3,2,5,,5,4,1,,1,1,3,,5,5,4,
79,5,5,2,,1,3,3,,1,2,4,,5,3,5,,3,3,3,,2,4,1,
80,5,5,4,,3,5,5,,1,5,2,,4,2,5,,4,4,2,,2,1,5,
81,5,5,2,,3,4,3,,5,5,3,,1,4,3,,2,2,5,,4,2,3,
82,3,1,1,,2,1,1,,3,4,1,,5,4,5,,4,3,5,,3,4,2,
83,5,4,3,,5,4,2,,3,4,3,,5,2,2,,1,2,2,,5,1,4,
84,2,2,1,,1,1,4,,3,5,4,,5,5,1,,4,3,5,,4,5,1,
85,3,4,4,,5,1,4,,5,1,2,,4,1,3,,1,4,2,,1,5,3,
86,3,3,3,,3,5,4,,3,5,2,,5,3,2,,5,2,4,,2,2,2,
87,1,4,5,,5,4,2,,3,4,2,,3,4,2,,3,1,5,,3,4,2,
88,4,2,1,,1,3,5,,5,4,2,,3,4,4,,4,4,4,,4,5,5,
89,2,3,2,,3,3,1,,1,1,5,,2,5,4,,3,4,2,,5,4,2,
90,4,4,1,,3,2,1,,5,3,2,,5,3,5,,1,5,1,,5,5,2,
91,2,,4,,2,,4,,4,,5,,5,,5,,1,,4,,1,,2,
92,4,,2,,1,,5,,3,,2,,4,,4,,3,,2,,4,,1,
93,3,,3,,5,,5,,1,,3,,3,,2,,3,,4,,5,,4,
94,1,,3,,2,,5,,1,,5,,1,,5,,2,,3,,4,,2,
95,3,,4,,4,,5,,2,,4,,4,,2,,4,,5,,2,,3,
96,5,,5,,2,,3,,4,,5,,2,,5,,1,,4,,3,,2,
97,5,,5,,4,,3,,5,,2,,1,,5,,4,,3,,5,,3,
98,4,,1,,5,,5,,5,,2,,4,,3,,4,,5,,4,,2,
99,2,,3,,2,,5,,1,,3,,2,,2,,4,,4,,4,,5,
100,4,,5,,4,,3,,2,,2,,1,,5,,1,,5,,5,,3,
101,,,5,,,,3,,,,4,,,,3,,,,1,,,,5,
102,,,5,,,,5,,,,3,,,,5,,,,4,,,,4,
103,,,3,,,,2,,,,3,,,,5,,,,2,,,,5,
104,,,3,,,,5,,,,1,,,,1,,,,1,,,,2,
105,,,4,,,,4,,,,1,,,,4,,,,5,,,,4,
106,,,2,,,,5,,,,2,,,,4,,,,1,,,,4,
107,,,1,,,,5,,,,2,,,,2,,,,5,,,,1,
108,,,5,,,,5,,,,2,,,,4,,,,2,,,,2,
109,,,4,,,,3,,,,4,,,,3,,,,1,,,,5,
110,,,4,,,,3,,,,2,,,,4,,,,3,,,,2,
111,,,2,,,,3,,,,2,,,,3,,,,1,,,,4,
112,,,5,,,,3,,,,4,,,,1,,,,4,,,,4,
113,,,3,,,,1,,,,1,,,,4,,,,4,,,,2,
114,,,5,,,,5,,,,5,,,,1,,,,2,,,,4,
115,,,4,,,,4,,,,1,,,,5,,,,5,,,,4,
116,,,2,,,,5,,,,2,,,,2,,,,2,,,,3,
117,,,5,,,,1,,,,3,,,,4,,,,1,,,,5,
118,,,2,,,,5,,,,2,,,,5,,,,4,,,,4,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,1,,,,1,,,,2,,,,3,,,,5,,,,5,
121,,,4,,,,2,,,,2,,,,5,,,,2,,,,4,
122,,,5,,,,3,,,,5,,,,4,,,,4,,,,2,
123,,,3,,,,2,,,,5,,,,5,,,,5,,,,1,
124,,,2,,,,2,,,,4,,,,4,,,,5,,,,3,
125,,,1,,,,2,,,,2,,,,5,,,,1,,,,5,
126,,,3,,,,2,,,,2,,,,3,,,,5,,,,3,
127,,,4,,,,2,,,,5,,,,4,,,,2,,,,5,
128,,,2,,,,1,,,,3,,,,5,,,,2,,,,2,
129,,,5,,,,4,,,,3,,,,4,,,,2,,,,4,
130,,,1,,,,3,,,,5,,,,1,,,,4,,,,4,
131,,,4,,,,3,,,,5,,,,1,,,,2,,,,1,
132,,,2,,,,5,,,,4,,,,2,,,,5,,,,5,
133,,,2,,,,2,,,,2,,,,1,,,,5,,,,1,
134,,,5,,,,4,,,,4,,,,2,,,,5,,,,5,
135,,,5,,,,4,,,,1,,,,2,,,,3,,,,5,
136,,,5,,,,3,,,,5,,,,5,,,,5,,,,4,
137,,,4,,,,4,,,,4,,,,4,,,,4,,,,2,
138,,,4,,,,4,,,,3,,,,1,,,,1,,,,3,
139,,,5,,,,5,,,,2,,,,5,,,,5,,,,5,
140,,,5,,,,2,,,,4,,,,5,,,,2,,,,1,
