,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
118,,,1,,,,1,,,,3,,,,5,,,,4,,,,5,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,1,,,,1,,,,3,,,,3,,,,2,,,,3,
121,,,4,,,,2,,,,2,,,,3,,,,1,,,,3,
122,,,2,,,,3,,,,5,,,,3,,,,3,,,,2,
123,,,3,,,,3,,,,2,,,,2,,,,3,,,,1,
124,,,2,,,,4,,,,4,,,,4,,,,4,,,,3,
125,,,4,,,,2,,,,1,,,,1,,,,3,,,,5,
126,,,3,,,,4,,,,3,,,,3,,,,4,,,,5,
127,,,3,,,,3,,,,4,,,,4,,,,2,,,,4,
128,,,2,,,,1,,,,3,,,,5,,,,1,,,,3,
129,,,3,,,,4,,,,3,,,,1,,,,2,,,,4,
130,,,4,,,,4,,,,3,,,,3,,,,4,,,,4,
131,,,4,,,,3,,,,2,,,,1,,,,3,,,,1,
132,,,2,,,,4,,,,3,,,,4,,,,5,,,,5,
133,,,4,,,,2,,,,4,,,,4,,,,2,,,,1,
134,,,5,,,,3,,,,4,,,,2,,,,5,,,,4,
135,,,3,,,,2,,,,5,,,,2,,,,3,,,,3,
136,,,1,,,,1,,,,4,,,,4,,,,2,,,,4,
137,,,4,,,,2,,,,2,,,,3,,,,4,,,,4,
138,,,4,,,,4,,,,3,,,,1,,,,1,,,,3,
139,,,4,,,,4,,,,4,,,,3,,,,4,,,,4,
140,,,3,,,,4,,,,1,,,,3,,,,3,,,,1,
