,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
33,2,5,5,,5,1,2,,2,1,1,,1,5,2,,1,4,2,,4,2,1,
34,5,1,5,,2,2,4,,5,4,2,,1,2,2,,1,4,5,,1,4,3,
35,4,1,2,,2,3,5,,5,3,4,,1,2,2,,5,4,2,,5,4,1,
36,4,2,2,,5,4,2,,5,2,4,,1,5,2,,5,1,1,,2,4,2,
37,5,5,2,,3,4,2,,3,2,2,,5,1,4,,3,2,2,,5,4,3,
38,2,4,4,,1,2,5,,3,3,1,,1,2,3,,1,2,3,,3,2,2,
39,4,4,1,,4,4,4,,5,2,5,,4,2,4,,5,2,4,,2,4,1,
40,1,1,1,,5,2,1,,3,1,2,,2,1,3,,5,1,5,,5,2,1,
41,1,1,1,,3,3,4,,4,4,4,,4,1,4,,1,2,4,,3,3,3,
42,5,2,4,,2,1,5,,4,1,1,,1,2,4,,1,2,1,,1,2,1,
43,1,5,5,,3,5,2,,1,2,3,,5,4,2,,2,1,4,,3,4,1,
44,3,4,5,,3,5,3,,3,3,4,,4,5,2,,5,3,4,,3,5,5,
45,3,4,4,,3,2,5,,1,2,5,,5,5,4,,3,4,1,,1,3,4,
46,1,2,4,,3,3,2,,2,3,2,,1,4,2,,5,4,1,,5,2,3,
47,2,4,2,,3,4,2,,2,4,2,,4,4,4,,2,2,4,,2,2,3,
48,2,2,3,,3,4,4,,5,2,5,,1,2,1,,2,2,4,,2,1,5,
49,2,1,2,,2,2,1,,5,4,4,,2,5,2,,2,1,2,,3,3,2,
50,1,4,1,,1,3,3,,2,4,2,,5,3,4,,3,1,4,,3,1,4,
51,4,2,2,,3,1,5,,4,3,5,,5,4,4,,1,5,5,,5,3,4,
52,2,1,5,,4,4,1,,5,5,4,,3,5,4,,5,4,5,,3,1,2,
53,2,5,3,,1,4,4,,2,1,5,,3,5,1,,5,2,3,,4,3,4,
54,4,4,1,,4,3,4,,2,4,4,,2,4,3,,4,4,4,,3,2,5,
55,2,5,1,,1,5,1,,2,2,3,,2,2,5,,1,4,5,,1,2,3,
56,2,4,2,,1,5,3,,4,4,3,,1,1,3,,2,4,4,,1,5,1,
57,1,5,4,,2,1,3,,5,4,4,,2,2,5,,2,3,2,,4,3,5,
58,5,1,2,,5,2,3,,4,2,5,,2,2,2,,1,3,2,,4,4,1,
59,2,2,5,,1,4,3,,3,4,3,,2,2,4,,1,5,4,,2,3,4,
60,1,4,1,,2,2,4,,2,2,2,,3,2,3,,1,2,1,,5,2,3,
61,5,5,2,,2,1,1,,2,3,5,,3,2,4,,5,2,4,,4,1,1,
62,3,5,1,,4,2,3,,2,1,1,,4,2,5,,4,4,1,,2,3,5,
63,1,1,1,,3,5,5,,3,1,4,,3,5,1,,4,2,1,,1,2,3,
64,3,4,1,,1,4,2,,1,3,5,,1,2,1,,1,2,5,,1,3,1,
65,1,5,2,,4,3,2,,4,3,5,,4,1,4,,1,2,2,,2,2,4,
66,2,2,1,,2,5,5,,4,3,3,,3,3,4,,5,2,2,,1,5,2,
67,1,5,3,,1,4,2,,1,5,2,,1,3,1,,1,2,1,,2,3,2,
68,4,1,1,,2,4,5,,1,4,3,,1,4,2,,1,3,1,,2,1,4,
69,1,1,4,,2,2,4,,3,1,4,,1,4,3,,5,5,2,,5,4,1,
70,5,4,1,,1,2,4,,4,3,1,,5,1,5,,2,2,5,,1,4,5,
71,2,1,2,,2,2,4,,5,1,4,,4,2,2,,3,1,5,,4,1,1,
72,4,5,5,,2,3,3,,2,2,4,,1,1,4,,5,2,3,,4,5,2,
73,3,3,2,,1,5,2,,5,5,2,,1,3,2,,3,5,5,,5,4,2,
74,1,1,2,,2,1,2,,4,1,2,,1,2,3,,4,2,4,,1,5,3,
75,2,4,2,,2,1,4,,5,4,2,,2,1,1,,1,4,4,,4,4,4,
76,5,1,3,,4,1,4,,3,4,1,,5,4,1,,2,3,1,,1,5,2,
77,4,5,1,,2,5,3,,5,1,1,,1,2,1,,1,5,2,,2,2,3,
78,3,4,3,,2,2,4,,1,3,5,,5,4,1,,1,1,3,,5,5,4,
79,2,2,3,,1,1,3,,1,2,4,,5,1,5,,3,3,3,,2,4,1,
80,4,2,4,,3,5,5,,3,2,3,,3,3,5,,3,4,4,,2,1,5,
81,5,5,5,,3,4,3,,1,5,5,,1,4,1,,2,2,4,,4,3,3,
82,3,1,1,,2,1,1,,3,4,4,,5,4,5,,4,3,3,,3,4,5,
83,5,4,3,,5,4,2,,3,4,1,,1,2,2,,1,2,2,,4,1,4,
84,2,2,4,,1,1,4,,3,1,4,,5,5,1,,4,3,5,,2,5,2,
85,3,2,4,,5,1,1,,3,1,2,,5,5,3,,1,2,2,,1,5,2,
86,1,3,3,,3,1,2,,3,5,2,,5,3,2,,5,1,4,,2,2,2,
87,1,4,1,,5,1,2,,3,4,2,,3,4,3,,3,1,4,,3,1,2,
88,4,2,1,,1,2,5,,5,4,2,,3,4,4,,4,3,4,,4,3,4,
89,2,4,2,,3,3,2,,1,1,5,,2,5,4,,3,4,2,,5,2,3,
90,4,1,1,,3,2,4,,5,3,2,,3,1,2,,1,4,1,,2,4,4,
91,2,,4,,2,,1,,1,,1,,5,,5,,1,,4,,1,,1,
92,4,,4,,1,,3,,3,,1,,2,,4,,3,,2,,1,,1,
93,3,,1,,5,,5,,1,,2,,3,,3,,3,,4,,1,,4,
94,1,,1,,2,,3,,1,,5,,1,,5,,2,,4,,4,,1,
95,5,,4,,1,,4,,2,,3,,2,,1,,4,,5,,2,,5,
96,5,,5,,2,,3,,4,,3,,2,,2,,1,,4,,3,,2,
97,5,,5,,4,,3,,5,,2,,1,,5,,4,,3,,2,,1,
98,4,,2,,5,,5,,5,,2,,1,,4,,4,,5,,4,,1,
99,2,,3,,2,,5,,1,,1,,2,,2,,4,,4,,4,,5,
100,4,,4,,4,,5,,2,,2,,1,,2,,3,,5,,5,,3,
101,,,5,,,,3,,,,4,,,,3,,,,1,,,,5,
102,,,3,,,,5,,,,1,,,,5,,,,1,,,,1,
103,,,5,,,,2,,,,4,,,,4,,,,4,,,,5,
104,,,5,,,,3,,,,4,,,,2,,,,1,,,,1,
105,,,4,,,,4,,,,2,,,,4,,,,1,,,,3,
106,,,2,,,,4,,,,2,,,,1,,,,1,,,,5,
107,,,1,,,,3,,,,2,,,,3,,,,2,,,,4,
108,,,4,,,,5,,,,1,,,,1,,,,2,,,,1,
109,,,2,,,,4,,,,4,,,,1,,,,1,,,,1,
110,,,2,,,,3,,,,2,,,,4,,,,3,,,,2,
111,,,1,,,,3,,,,2,,,,3,,,,1,,,,4,
112,,,4,,,,3,,,,4,,,,1,,,,1,,,,4,
113,,,4,,,,2,,,,1,,,,4,,,,4,,,,1,
114,,,5,,,,5,,,,2,,,,1,,,,4,,,,2,
115,,,1,,,,4,,,,1,,,,5,,,,5,,,,2,
116,,,1,,,,1,,,,2,,,,2,,,,2,,,,3,
117,,,5,,,,3,,,,4,,,,5,,,,1,,,,2,
118,,,5,,,,1,,,,4,,,,5,,,,5,,,,1,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,1,,,,1,,,,2,,,,3,,,,2,,,,2,
121,,,4,,,,2,,,,1,,,,2,,,,2,,,,2,
122,,,2,,,,4,,,,5,,,,3,,,,4,,,,2,
123,,,3,,,,3,,,,2,,,,3,,,,4,,,,1,
124,,,2,,,,2,,,,4,,,,4,,,,5,,,,3,
125,,,4,,,,2,,,,2,,,,1,,,,1,,,,5,
126,,,5,,,,4,,,,2,,,,3,,,,4,,,,5,
127,,,3,,,,4,,,,3,,,,4,,,,2,,,,4,
128,,,2,,,,1,,,,3,,,,5,,,,2,,,,3,
129,,,5,,,,4,,,,2,,,,5,,,,2,,,,4,
130,,,4,,,,4,,,,4,,,,1,,,,4,,,,4,
131,,,4,,,,5,,,,3,,,,1,,,,3,,,,1,
132,,,2,,,,4,,,,3,,,,1,,,,5,,,,5,
133,,,4,,,,2,,,,5,,,,1,,,,2,,,,1,
134,,,5,,,,3,,,,4,,,,1,,,,5,,,,4,
135,,,1,,,,2,,,,5,,,,1,,,,3,,,,1,
136,,,1,,,,1,,,,4,,,,1,,,,2,,,,4,
137,,,2,,,,2,,,,2,,,,3,,,,4,,,,4,
138,,,4,,,,4,,,,3,,,,1,,,,1,,,,3,
139,,,4,,,,4,,,,4,,,,4,,,,3,,,,5,
140,,,2,,,,1,,,,5,,,,3,,,,3,,,,1,
