,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
81,5,5,2,,3,1,3,,3,5,3,,1,4,3,,2,1,3,,4,3,3,
82,3,1,1,,2,1,1,,3,3,1,,5,3,5,,4,3,3,,3,4,4,
83,5,4,3,,5,4,3,,5,1,3,,4,4,3,,1,2,3,,4,3,3,
84,2,4,3,,4,1,2,,3,1,3,,5,1,5,,4,3,3,,3,5,2,
85,3,3,3,,5,1,1,,3,1,3,,2,3,3,,1,2,3,,1,5,2,
86,4,3,3,,3,1,3,,3,5,3,,5,3,4,,5,3,3,,2,2,3,
87,1,3,4,,5,1,3,,3,3,2,,3,3,4,,3,3,3,,3,2,2,
88,4,3,2,,1,3,5,,4,4,3,,3,4,4,,4,3,3,,4,3,3,
89,2,4,2,,3,3,3,,3,1,5,,2,3,3,,3,3,2,,4,3,3,
90,4,3,1,,3,2,4,,5,3,3,,3,3,5,,1,4,3,,3,4,3,
91,2,,4,,3,,3,,3,,3,,1,,5,,1,,5,,1,,2,
92,4,,4,,1,,3,,1,,2,,1,,3,,3,,2,,4,,1,
93,3,,3,,5,,5,,1,,3,,3,,3,,3,,4,,1,,4,
94,1,,1,,2,,3,,1,,5,,1,,5,,2,,3,,4,,1,
95,3,,4,,3,,3,,4,,4,,3,,2,,4,,5,,2,,3,
96,5,,5,,2,,3,,4,,2,,4,,4,,1,,4,,3,,2,
97,1,,3,,4,,3,,5,,2,,1,,3,,4,,4,,1,,3,
98,4,,3,,5,,5,,5,,2,,2,,3,,4,,5,,4,,3,
99,2,,3,,2,,3,,1,,3,,1,,3,,4,,1,,4,,1,
100,4,,1,,4,,1,,2,,2,,3,,4,,3,,4,,5,,3,
101,,,5,,,,3,,,,4,,,,3,,,,1,,,,4,
102,,,3,,,,1,,,,1,,,,5,,,,1,,,,4,
103,,,4,,,,2,,,,3,,,,4,,,,3,,,,3,
104,,,3,,,,4,,,,3,,,,1,,,,2,,,,1,
105,,,2,,,,4,,,,3,,,,4,,,,4,,,,3,
106,,,4,,,,4,,,,2,,,,4,,,,3,,,,4,
107,,,1,,,,4,,,,3,,,,3,,,,4,,,,3,
108,,,4,,,,3,,,,5,,,,2,,,,3,,,,3,
109,,,3,,,,4,,,,4,,,,4,,,,1,,,,3,
110,,,3,,,,3,,,,1,,,,5,,,,3,,,,2,
111,,,2,,,,3,,,,4,,,,3,,,,4,,,,4,
112,,,4,,,,3,,,,4,,,,1,,,,4,,,,3,
113,,,3,,,,3,,,,4,,,,4,,,,4,,,,3,
114,,,5,,,,3,,,,3,,,,4,,,,4,,,,4,
115,,,4,,,,4,,,,1,,,,3,,,,4,,,,4,
116,,,3,,,,1,,,,3,,,,5,,,,3,,,,3,
117,,,3,,,,4,,,,4,,,,5,,,,3,,,,3,
118,,,2,,,,3,,,,3,,,,5,,,,4,,,,1,
119,,,3,,,,2,,,,2,,,,2,,,,5,,,,2,
120,,,1,,,,3,,,,3,,,,3,,,,3,,,,3,
121,,,4,,,,3,,,,2,,,,3,,,,4,,,,3,
122,,,5,,,,3,,,,4,,,,3,,,,3,,,,5,
123,,,3,,,,3,,,,2,,,,3,,,,3,,,,1,
124,,,3,,,,3,,,,4,,,,4,,,,4,,,,3,
125,,,4,,,,2,,,,4,,,,3,,,,3,,,,5,
126,,,3,,,,4,,,,3,,,,3,,,,4,,,,3,
127,,,2,,,,4,,,,3,,,,4,,,,2,,,,4,
128,,,3,,,,1,,,,3,,,,5,,,,1,,,,3,
129,,,5,,,,4,,,,3,,,,1,,,,2,,,,4,
130,,,4,,,,3,,,,5,,,,1,,,,4,,,,4,
131,,,4,,,,3,,,,4,,,,1,,,,3,,,,1,
132,,,2,,,,3,,,,3,,,,4,,,,5,,,,5,
133,,,4,,,,2,,,,3,,,,4,,,,2,,,,1,
134,,,5,,,,3,,,,4,,,,3,,,,5,,,,4,
135,,,3,,,,3,,,,4,,,,2,,,,3,,,,3,
136,,,1,,,,3,,,,1,,,,3,,,,2,,,,4,
137,,,4,,,,4,,,,2,,,,3,,,,4,,,,4,
138,,,1,,,,4,,,,3,,,,1,,,,1,,,,3,
139,,,3,,,,3,,,,2,,,,4,,,,3,,,,4,
140,,,3,,,,3,,,,3,,,,5,,,,3,,,,1,
