,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
64,3,4,4,,1,4,4,,4,5,2,,5,4,4,,4,4,4,,1,4,1,
65,2,4,4,,2,1,4,,4,3,4,,4,3,4,,3,4,2,,4,2,4,
66,3,1,1,,3,3,4,,1,4,3,,4,3,4,,5,2,1,,3,3,4,
67,4,3,3,,3,4,3,,4,5,1,,4,1,5,,1,4,4,,3,3,5,
68,4,2,4,,4,4,4,,4,4,4,,4,4,1,,4,3,4,,2,3,3,
69,1,3,5,,4,4,4,,3,1,4,,1,4,4,,4,4,4,,3,1,3,
70,3,4,1,,1,2,4,,4,3,4,,4,4,4,,4,4,4,,4,4,4,
71,2,4,4,,2,4,4,,5,3,4,,5,4,3,,3,4,4,,4,2,2,
72,4,4,4,,2,3,4,,3,4,4,,3,4,4,,4,4,4,,4,4,4,
73,4,3,4,,4,5,1,,4,3,2,,4,3,2,,4,4,5,,4,4,4,
74,1,1,4,,2,3,2,,4,5,3,,1,3,3,,4,2,4,,1,4,1,
75,4,1,1,,4,4,4,,1,4,4,,5,1,4,,4,4,5,,4,1,4,
76,4,4,3,,4,1,3,,1,4,3,,3,3,3,,4,3,3,,1,3,1,
77,4,5,4,,4,4,4,,4,3,4,,1,4,3,,1,4,3,,3,3,4,
78,3,4,3,,5,3,4,,1,4,4,,4,3,2,,3,3,3,,5,3,4,
79,4,4,4,,1,1,3,,1,4,4,,4,3,4,,3,4,4,,2,4,1,
80,4,3,4,,4,5,1,,4,5,4,,4,4,5,,4,3,2,,2,4,1,
81,4,4,4,,4,1,4,,3,1,4,,3,4,4,,4,2,2,,4,4,5,
82,4,1,1,,4,3,4,,4,4,4,,4,3,4,,3,3,4,,4,4,4,
83,4,4,4,,4,4,4,,3,4,4,,4,3,4,,2,4,4,,4,3,4,
84,2,4,4,,4,1,1,,5,4,4,,4,4,3,,5,3,4,,1,4,4,
85,4,2,4,,3,4,4,,4,4,4,,1,4,4,,1,4,3,,4,4,4,
86,4,4,1,,3,4,4,,3,4,1,,4,4,4,,4,4,4,,2,2,1,
87,3,4,4,,3,4,3,,4,4,4,,3,3,4,,1,4,3,,4,4,4,
88,4,4,1,,4,4,4,,4,4,4,,3,4,4,,4,4,1,,3,4,4,
89,4,3,4,,4,4,2,,4,4,5,,2,4,4,,4,4,1,,3,4,3,
90,4,3,1,,3,2,4,,4,1,1,,5,1,4,,3,1,5,,4,4,3,
91,2,,4,,4,,1,,4,,4,,1,,4,,4,,4,,4,,4,
92,3,,4,,4,,3,,4,,3,,4,,3,,3,,4,,4,,4,
93,3,,5,,4,,4,,4,,3,,4,,3,,3,,4,,3,,4,
94,1,,5,,4,,3,,4,,4,,1,,4,,4,,4,,3,,4,
95,5,,4,,4,,3,,1,,4,,4,,3,,4,,4,,5,,3,
96,4,,3,,4,,3,,4,,4,,4,,3,,5,,4,,3,,5,
97,3,,3,,3,,3,,4,,4,,4,,4,,4,,3,,4,,4,
98,4,,5,,2,,4,,4,,4,,4,,4,,3,,5,,4,,4,
99,2,,3,,3,,4,,4,,3,,2,,4,,4,,3,,4,,4,
100,4,,4,,4,,3,,4,,2,,4,,4,,4,,4,,4,,4,
101,,,1,,,,3,,,,4,,,,2,,,,3,,,,4,
102,,,4,,,,4,,,,3,,,,5,,,,4,,,,4,
103,,,4,,,,4,,,,4,,,,1,,,,3,,,,2,
104,,,4,,,,4,,,,4,,,,3,,,,4,,,,4,
105,,,4,,,,4,,,,4,,,,2,,,,5,,,,3,
106,,,3,,,,4,,,,1,,,,4,,,,2,,,,4,
107,,,4,,,,4,,,,4,,,,4,,,,2,,,,4,
108,,,4,,,,3,,,,4,,,,4,,,,3,,,,4,
109,,,4,,,,4,,,,4,,,,4,,,,5,,,,4,
110,,,3,,,,3,,,,4,,,,3,,,,2,,,,4,
111,,,4,,,,4,,,,4,,,,4,,,,4,,,,4,
112,,,4,,,,4,,,,4,,,,1,,,,4,,,,4,
113,,,4,,,,4,,,,1,,,,3,,,,4,,,,4,
114,,,4,,,,4,,,,4,,,,4,,,,4,,,,4,
115,,,4,,,,4,,,,5,,,,4,,,,4,,,,3,
116,,,2,,,,4,,,,3,,,,3,,,,4,,,,3,
117,,,4,,,,4,,,,5,,,,4,,,,4,,,,4,
118,,,4,,,,4,,,,3,,,,4,,,,4,,,,1,
119,,,4,,,,4,,,,2,,,,4,,,,2,,,,2,
120,,,1,,,,3,,,,4,,,,5,,,,3,,,,4,
121,,,3,,,,4,,,,1,,,,1,,,,1,,,,4,
122,,,4,,,,4,,,,4,,,,3,,,,4,,,,4,
123,,,4,,,,3,,,,4,,,,1,,,,4,,,,3,
124,,,4,,,,4,,,,2,,,,2,,,,4,,,,4,
125,,,1,,,,2,,,,4,,,,4,,,,4,,,,4,
126,,,3,,,,4,,,,3,,,,3,,,,3,,,,4,
127,,,3,,,,4,,,,4,,,,2,,,,4,,,,4,
128,,,2,,,,5,,,,3,,,,3,,,,4,,,,3,
129,,,3,,,,4,,,,4,,,,4,,,,2,,,,5,
130,,,1,,,,3,,,,4,,,,4,,,,4,,,,4,
131,,,4,,,,5,,,,3,,,,4,,,,4,,,,1,
132,,,4,,,,4,,,,3,,,,4,,,,1,,,,3,
133,,,4,,,,2,,,,4,,,,4,,,,4,,,,4,
134,,,4,,,,4,,,,4,,,,4,,,,5,,,,3,
135,,,4,,,,2,,,,4,,,,1,,,,4,,,,1,
136,,,1,,,,3,,,,4,,,,5,,,,2,,,,4,
137,,,3,,,,4,,,,4,,,,4,,,,2,,,,1,
138,,,2,,,,3,,,,5,,,,4,,,,4,,,,4,
139,,,4,,,,1,,,,4,,,,1,,,,1,,,,4,
140,,,1,,,,4,,,,1,,,,4,,,,4,,,,4,
