,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
108,,,4,,,,5,,,,5,,,,4,,,,3,,,,5,
109,,,5,,,,4,,,,4,,,,5,,,,5,,,,5,
110,,,5,,,,3,,,,5,,,,4,,,,3,,,,2,
111,,,2,,,,3,,,,2,,,,4,,,,1,,,,4,
112,,,4,,,,3,,,,4,,,,1,,,,4,,,,5,
113,,,4,,,,3,,,,5,,,,4,,,,4,,,,5,
114,,,5,,,,5,,,,5,,,,4,,,,4,,,,4,
115,,,1,,,,4,,,,5,,,,5,,,,4,,,,5,
116,,,5,,,,5,,,,5,,,,5,,,,5,,,,4,
117,,,5,,,,4,,,,5,,,,5,,,,3,,,,4,
118,,,5,,,,5,,,,5,,,,5,,,,4,,,,4,
119,,,3,,,,2,,,,5,,,,5,,,,5,,,,2,
120,,,1,,,,1,,,,4,,,,3,,,,2,,,,4,
121,,,5,,,,2,,,,5,,,,5,,,,5,,,,4,
122,,,5,,,,5,,,,5,,,,5,,,,4,,,,5,
123,,,3,,,,5,,,,2,,,,2,,,,5,,,,1,
124,,,5,,,,4,,,,4,,,,4,,,,5,,,,3,
125,,,4,,,,2,,,,2,,,,4,,,,1,,,,5,
126,,,4,,,,4,,,,4,,,,3,,,,5,,,,5,
127,,,4,,,,4,,,,4,,,,4,,,,2,,,,4,
128,,,2,,,,1,,,,3,,,,5,,,,1,,,,3,
129,,,5,,,,4,,,,5,,,,5,,,,2,,,,4,
130,,,4,,,,3,,,,5,,,,5,,,,4,,,,4,
131,,,4,,,,5,,,,5,,,,1,,,,5,,,,1,
132,,,2,,,,4,,,,5,,,,5,,,,5,,,,5,
133,,,5,,,,2,,,,5,,,,5,,,,5,,,,1,
134,,,5,,,,4,,,,4,,,,4,,,,5,,,,4,
135,,,4,,,,4,,,,4,,,,5,,,,3,,,,1,
136,,,5,,,,5,,,,4,,,,4,,,,4,,,,4,
137,,,4,,,,5,,,,2,,,,3,,,,4,,,,4,
138,,,4,,,,4,,,,3,,,,5,,,,1,,,,3,
139,,,2,,,,5,,,,4,,,,4,,,,4,,,,5,
140,,,4,,,,5,,,,4,,,,4,,,,4,,,,1,
